Date,AABA_Close,AABA_Volume,AAPL_Close,AAPL_Volume,AMZN_Close,AMZN_Volume,AXP_Close,AXP_Volume,BA_Close,BA_Volume,CAT_Close,CAT_Volume,CSCO_Close,CSCO_Volume,GE_Close,GE_Volume,GOOGL_Close,GOOGL_Volume,IBM_Close,IBM_Volume,MSFT_Close,MSFT_Volume,XOM_Close,XOM_Volume
30/08/2007,22.61,18175976,19.46,358908039,78.68,4629047,57.72,7822900,96.85,4113700,74.66,3579700,31.43,56346921,38.4,23135010,255.96,2653547,115.37,7756100,28.45,33691214,85.4,22217600
31/08/2007,22.73,13051509,19.78,219136974,79.91,6158620,58.62,6146400,96.7,3964900,75.77,3341500,31.92,39064060,38.87,37355600,257.88,2977506,116.69,6884700,28.73,42520687,85.73,21919800
04/09/2007,23.97,43598591,20.59,329210672,82.7,8266031,60.77,8269863,95.92,6772600,76.85,4471946,32.32,54173718,39.04,33307800,262.84,3696830,118.19,8071653,28.81,45689600,87.23,20344487
05/09/2007,24.1,23070970,19.54,582063699,83.75,9064777,59.32,6854600,95.84,10775135,75.54,4675800,32.22,53362136,38.75,37527200,264.16,3314006,117.88,6555500,28.48,47674295,87.22,21358100
06/09/2007,24.15,13922033,19.29,475315386,86.21,8826809,59.4,4407300,96.2,6660002,75.75,4617400,31.84,45735917,39.4,39434400,262.02,3634263,117.62,6778614,28.91,45430771,87.49,20762028
07/09/2007,23.76,12575491,18.82,357586383,84.52,8231148,57.75,8603300,94.84,5669362,73.44,6398300,31.52,60761839,38.75,44963239,259.93,3663641,115.55,7511650,28.44,52161812,85.75,23829520
10/09/2007,23.3,15245907,19.53,371961464,83.34,5367574,58.71,6174900,95.33,4745900,73.74,4762100,31.74,40180849,39.19,38035700,257.5,3226721,115.8,6120700,28.48,37253551,84.86,27640100
11/09/2007,23.71,17207427,19.36,242971232,86.28,6863683,59.37,4355900,97.44,4806725,73.89,4689000,32.16,33080734,39.5,33884900,260.93,2704265,117.35,8098700,28.93,34380780,86.94,26432300
12/09/2007,23.56,16657500,19.55,255836322,87.3,9031611,59.48,5698300,98.32,4407500,72.77,5681500,31.78,35104188,39.9,42117725,261.59,2986903,116,6289315,28.93,42465812,87.65,25136700
13/09/2007,23.72,10308953,19.6,164040198,87.26,5987752,60.6,8098900,98.95,3993500,72.99,4667110,31.51,33575510,40.51,44913333,262.65,1892758,115.95,4802729,29.16,35288557,88.62,22010300
14/09/2007,24.73,28869069,19.83,151748583,87.77,3954857,58.94,8821100,99.35,4217800,73.16,4029000,31.56,31408048,40.35,35863430,264.64,2765340,115.13,6904373,29.04,33498279,88.67,23683427
17/09/2007,24.95,20593966,19.77,198342298,86.91,4486105,58.2,7563334,98.64,3788250,73.69,4660850,31.5,29943659,40.18,24279400,262.91,2198559,114.52,5022334,28.72,39536497,89.26,18991301
18/09/2007,25.06,28120976,20.13,266022015,88.75,8930712,60.8,10324432,98.47,9981614,77.46,7461850,32.04,56188658,41.68,51484926,267.9,4223173,116.63,7839600,28.93,77472313,91.76,26413316
19/09/2007,25.29,25867842,20.11,256719848,89,6459297,60.95,8102706,100.02,6918000,77.91,7598050,32.09,49608172,41.77,44479898,273.7,5527900,116.67,10311134,28.67,94242181,92.12,27116560
20/09/2007,25.29,17311921,20.04,172959773,89.65,5781835,60.12,8866800,101.25,4727900,77.37,4515792,32.21,33397058,41.24,32488600,276.69,5531347,116.86,5807863,28.42,67168899,92.09,18608600
21/09/2007,26.05,53062016,20.59,284654174,91.3,6527423,59.28,11867500,102.59,6631200,78.16,5950250,32.3,56847085,41.25,38359575,280.33,8012546,116.78,9097300,28.65,135630339,92.31,34338997
24/09/2007,25.73,27597784,21.18,263040078,92.59,5325621,58.39,6434968,103.05,4912900,77.72,5683000,31.88,41177824,40.85,28985947,284.29,5299786,116.25,5734283,29.08,104459739,91.73,22410652
25/09/2007,26.51,33721643,21.88,298137175,93.48,5801447,58.83,6697700,104.93,5031200,76.37,6761000,32.44,47894216,41.1,26637500,284.78,2730639,116.51,7045116,29.56,75620942,91.96,25866191
26/09/2007,26.7,18692574,21.82,243816790,93.43,5771674,59.01,6371539,104.45,5037800,76.66,6032700,32.99,64890287,41.27,31994006,284.36,3346447,117.3,6695800,29.5,60344168,92.37,23346700
27/09/2007,26.27,21365142,22.07,164549098,93.38,2814359,59.57,4683140,105.46,3984800,77.47,4773400,33.23,38083403,41.39,22972092,284.03,2056256,117.71,5836800,29.49,43407056,92.97,17987971
28/09/2007,26.84,22155590,21.92,153719447,93.15,4816413,59.37,4368000,104.99,4549500,78.43,5644789,33.13,33791173,41.4,29719830,283.92,2639328,117.8,7720200,29.46,45807690,92.56,20012486
01/10/2007,27.04,16938662,22.33,209266442,93.41,5398163,60.63,6364461,106.65,3675700,79.56,4480096,32.99,42089270,42.02,43856400,291.57,4714446,119.03,6778700,29.77,43875066,93.95,19306295
02/10/2007,26.95,15133362,22.64,198017344,92.36,4867150,60.62,5350720,105.93,4595600,79.64,5049704,33.01,31435624,42.12,19289504,292.49,7067477,118.36,6912187,29.7,33705822,92.24,21537300
03/10/2007,27.17,18052475,22.56,173129159,92.46,5054188,59.86,8577400,104.72,3655700,78.56,4610399,32.45,37321104,41.55,26324326,292.3,3884247,116.4,7916471,29.45,37633886,91.33,18120084
04/10/2007,27.15,19203587,22.32,164239467,92.26,3320497,59.76,4062885,104.5,3451301,78.64,4305961,32.15,50560818,41.7,16047500,289.8,2988773,115.69,6178181,29.71,37867958,90.92,28859600
05/10/2007,27.88,28389012,23.06,235747820,93.43,5523452,61.1,6846517,102.25,8306000,80.33,6658300,32.65,36315766,41.77,21788300,297.32,5072844,116.3,5749327,29.84,45016019,91.36,18990704
08/10/2007,28.05,15063431,23.99,208981577,95.85,7432365,60.69,3533600,101.07,5320000,81.34,3633055,32.71,19355184,41.53,14509542,305.11,5029116,117.77,4823300,29.84,30265625,90.68,12840781
09/10/2007,28.37,19541765,23.98,276461332,95.32,7146385,62.52,8783700,101.45,5564946,82.51,4900063,33.08,32973317,42.02,19547843,307.9,8769117,118.3,5670591,30.1,63624504,92.67,17637545
10/10/2007,28.36,14847071,23.83,166897059,94.66,5574168,61.89,6626381,98.68,25305300,81.16,5167600,33.27,36917624,41.81,19224100,313.01,5385599,118.62,5913800,30.23,32251403,93.13,18339662
11/10/2007,27.65,25301671,23.18,410997643,89.34,9823727,62.45,7308592,96.26,13196246,79.44,6784370,32.8,45219843,41.6,29736300,311.31,11800476,118.05,13018900,29.91,50789189,92.66,20888422
12/10/2007,28.48,22126995,23.89,246989113,92.37,8361146,63.23,5580194,96.69,9506466,80.3,4482669,32.92,29087153,41.03,51405667,319.01,6826850,117.81,5657396,30.17,31120882,93.48,15153810
15/10/2007,27.86,22994007,23.85,269482241,90.53,5613270,61.8,11470368,94.83,8073577,78.84,6570500,32.79,34711497,40.82,39797840,310.37,6948873,118.03,6271899,30.04,47150499,94.82,25551446
16/10/2007,26.69,56275242,24.23,266957439,89.53,8511478,60.23,9367100,95.94,9846550,77.75,6320313,32.29,51867387,40.77,35266767,308.31,6025266,119.6,11527300,30.32,56286172,94.74,21922984
17/10/2007,28.82,75067683,24.68,281903034,90.55,7678613,60.08,8003922,95.59,8107100,77.13,7305650,32.46,38774933,41,44147958,317.06,6030452,115.78,18100500,31.08,86092380,94.8,26558259
18/10/2007,29.35,28301621,24.79,206086629,89.85,5335379,58.66,7926086,96.94,6762400,77.66,7795601,32.68,33167374,40.79,32217000,320.13,12353796,114.8,7737110,31.16,49215078,95.05,20493702
19/10/2007,29.03,41929891,24.35,322818377,89.76,9129431,57.11,13624600,93.9,9209650,73.57,19713638,31.5,60421524,40.04,56690587,322.68,15783471,112.28,10327810,30.17,75160365,92.14,34457416
22/10/2007,29.85,27750065,24.91,412374235,91.29,9868359,56.87,17462479,94.93,7939459,73.5,10290300,31.37,41887308,40.17,28512529,325.7,6664306,113.37,7576895,30.51,58785048,90.91,25176887
23/10/2007,30.64,45406111,26.59,448790923,100.82,41761786,58.66,11212800,94.95,6110100,74.42,7150883,31.54,50306389,40.48,26887068,338.22,6799991,114.68,5563200,30.9,49956115,91.35,24110717
24/10/2007,30.68,33603080,26.56,322119924,88.73,41617368,58.94,10623800,94.26,9716739,75.79,9153645,31.26,48647379,40.23,41179866,338.25,7409295,112.95,8072700,31.25,77979145,92.13,24302900
25/10/2007,31.34,38711764,26.11,243403965,88.21,11637218,59.76,11858719,96,8169170,74.67,6588985,31.18,41326491,40.16,43909050,334.59,5798452,112.81,6519830,31.99,169588714,91.57,27409707
26/10/2007,33.63,65996497,26.39,176662983,90,8829701,60.67,8457680,96.02,5185302,75.04,4844500,31.9,42231621,40.38,25715515,337.64,3354536,113.73,5030300,35.03,288113255,92.21,20982300
29/10/2007,31.79,83685774,26.44,135138339,90.1,7097193,60.51,4744600,96.99,8935000,73.9,6442362,32.41,34941674,40.56,26741300,339.95,3066529,114.8,5103300,34.57,114655601,93.61,18246509
30/10/2007,30.83,52417261,26.71,234853227,88.24,5408392,60.3,4085464,97.33,7547300,73.46,4090400,32.61,39997399,40.48,25869650,347.73,6900524,114.12,4016300,35.57,107297283,91.14,20516512
31/10/2007,31.1,34761971,27.14,208327616,89.15,7049367,60.95,8590079,98.59,5940400,74.61,6218312,33.06,54876480,41.16,34250200,353.85,6884486,116.12,7217155,36.81,185635717,91.99,32114300
01/11/2007,30.22,26913236,26.78,201258736,87.65,8268364,58.39,9596200,96.6,6409700,73.31,6177600,32.18,49818260,40.34,38069175,351.96,6528949,113.65,7594402,37.06,152078802,88.5,35590348
02/11/2007,31.11,34090205,26.84,250528411,85.98,10231033,58.42,9617050,97.76,5610700,74.76,5969147,32.51,53250325,40.33,36934400,355.98,5842237,114.59,6114900,37.06,96399008,87.93,29026278
05/11/2007,31.36,43520259,26.6,201043661,84.37,7458553,58.17,7017277,97.97,4459525,73.5,5986903,33.08,69607190,40.2,29703266,363.19,8885626,113.4,7159407,36.73,75485352,87.66,24825857
06/11/2007,29.93,63664347,27.4,238681324,87.27,7934654,58.57,6741398,97.7,4091070,74.92,5093435,34.08,91068534,40.18,42133226,371.27,8441623,113.17,7299701,36.41,100966620,90.38,25452466
07/11/2007,27.63,57069799,26.61,248581571,87.04,8402054,55.37,13784075,96.89,5731930,73.6,4673308,32.75,138235917,39.08,46722628,366.84,8273434,111.08,7088284,35.52,74897710,87.2,27393485
08/11/2007,26.7,58160569,25.07,472594262,83.58,11804028,56.1,14768403,96.28,6991941,72.43,9650263,29.63,192353617,39.02,52970537,347.27,16517335,106.11,23092568,34.74,133748977,89.42,32706709
09/11/2007,25.79,45196011,23.62,381476690,78.89,11620362,56.49,13740851,94.21,6133443,70.41,8793613,28.58,120544563,38.38,42681251,332.32,11390236,100.25,18084552,33.73,125132048,86.85,27603867
12/11/2007,24.78,31264174,21.97,442265768,77,9400789,56.09,10770521,92.86,6382677,69.6,7589021,29.11,89644676,38.25,36970752,316.35,10235519,101.45,13554259,33.38,84865186,84.54,28924901
13/11/2007,26.1,34123220,24.28,434861553,79.86,9496472,59.16,10496451,93.7,6512217,71.07,7242987,30.14,64869705,39.21,42053656,330.61,8445305,105.27,10777961,34.46,104311422,86.88,25649523
14/11/2007,25.07,38183696,23.73,362291888,78.51,8429816,59.1,8479007,92.79,6536731,70.03,7505473,29.71,61079730,39.01,39739693,321.16,8102399,103.44,8479078,33.93,84063046,86.31,21305170
15/11/2007,25.42,27926541,23.47,371852495,77.85,7835723,58.24,8275670,91.34,6701161,69.73,7699524,29.3,59934002,38.31,41590238,315.14,6972499,103.6,8380171,33.76,64014051,84.49,23708602
16/11/2007,26.82,53025381,23.77,345833131,78.6,7114210,58.67,12302872,89.99,9249011,69.44,7640246,29.94,53847389,38.65,50181107,317.13,9043931,104.79,9294034,34.09,71116649,85.1,30352908
19/11/2007,26.76,33075317,23.42,288607095,79.18,8650372,57.37,9430667,88.27,9345265,68.2,7385631,29.43,43525964,38.16,35414950,313.24,5532464,102.22,9504656,33.96,63026155,84.11,20809769
20/11/2007,26.72,25680504,24.12,385910098,80.39,11609940,57,15794023,87.86,8744399,68.28,7487836,29.04,63283953,38.04,43296917,324.59,9840579,103.42,8393339,34.58,100009347,87.82,31842200
21/11/2007,25.71,23334690,24.07,304646384,79.76,6679431,54.34,13980734,87.41,7088341,67.94,6311193,28.25,53960868,37.17,64498067,330.59,7014231,102.22,7097131,34.23,89523670,87.04,22849738
23/11/2007,26.13,9254251,24.51,116439001,81.43,2783528,55.63,4450264,89.54,3317377,68.63,2459811,28.69,22127808,37.67,23497716,338.69,2739539,104.05,2827667,34.11,33468112,88.29,8870688
26/11/2007,25.22,24174574,24.65,326438434,81.3,8613028,53.54,9650956,89.93,7088723,67.83,4519968,27.5,84568506,36.73,41995692,333.3,6792108,101.97,7339966,32.97,80334985,85.68,22967933
27/11/2007,25.59,19486385,24.97,329256977,85.59,8635889,55.62,12608733,91.73,7092621,68.82,7098800,27.49,70149474,37.45,44441262,337.12,8905896,103.83,9117409,33.06,84180288,86.38,27943589
28/11/2007,26.2,23239286,25.75,287727769,90.3,11405889,57.41,11814249,93.61,6938117,71.19,6637388,28.05,71609234,38.46,51944231,346.48,7919050,107.37,9397627,33.7,88587459,87.92,29635961
29/11/2007,26.63,17936145,26.33,262731406,89.15,6978826,56.89,7566820,93.21,4692398,71.72,5272174,28.15,42601988,38.14,35716003,348.85,6214863,107.5,7813802,33.59,53633555,88.59,22442365
30/11/2007,26.81,23991490,26.03,296904335,90.56,6887323,58.98,11113100,92.54,10111260,71.9,5655521,28.02,65639939,38.29,54204928,346.85,7901777,105.18,12900375,33.6,71026801,89.16,28195460
03/12/2007,26.61,15254267,25.55,240367246,90.91,6000899,58.6,9793859,91.79,5423352,72.06,5505447,27.57,52984821,36.93,68397016,341.11,4329483,105.83,7929711,32.92,61770546,88.85,22245069
04/12/2007,26.42,14669443,25.69,193449767,94.41,7337858,57.11,8001250,89.99,7080859,72.01,5083105,26.96,71486320,36.25,58816556,342.42,4232399,106.63,6361726,32.77,54801634,88.12,16816531
05/12/2007,25.98,21170862,26.5,223100311,93.19,6609514,57.93,6944393,90.7,9175940,72.71,4418205,27.48,66642111,36.71,57627118,349.6,4212216,108.16,6090340,34.15,84894654,89.92,23952871
06/12/2007,25.96,19239798,27.14,225117011,94.21,5473204,59.53,6898000,91.78,5817510,74.35,4659433,27.79,53075828,37.26,35597074,357.99,4916014,109.7,5315645,34.55,50624418,91.44,21152779
07/12/2007,25.63,11445821,27.76,266474565,94.31,3935110,56.96,13486136,93.16,5363783,74.2,3804456,27.45,56306209,37.23,32600639,357.79,3852520,108.86,5985432,34.53,40770947,91.5,17055921
10/12/2007,25.2,26083319,27.74,180593910,93.02,5181121,57.58,6887602,92.64,5971821,76.58,7569734,27.66,58235391,37.41,44739775,359.57,3858284,109.39,4442167,34.76,36084871,92.03,15579320
11/12/2007,24.47,28579063,26.93,277731083,90.75,10271984,54.56,14313235,88.7,10330025,73.72,8788462,28.02,90163882,37.03,66546446,349.95,6142422,106.99,8441444,34.1,55080175,90.28,20023118
12/12/2007,24.54,20244566,27.27,306414934,91.28,7229677,54.08,13739708,86.92,18703921,73.82,6841808,28.8,86656617,37.25,51362747,350.02,6166134,108.47,7879853,34.47,63352548,91.92,25708307
13/12/2007,24.38,23798399,27.4,216479347,92.4,6149178,53.84,14128479,88.55,7522181,74.22,4708171,29.06,55236948,37.58,35988599,347.37,5182202,108.18,6252789,35.22,73931155,92.72,19789310
14/12/2007,24.06,15125452,27.2,168599963,89.08,6002369,52.29,11098594,88.42,4989164,73.39,4083015,28.65,53629531,36.91,41840037,345.32,3673495,105.77,9711145,35.31,71127828,91.18,20506353
17/12/2007,23.04,37877082,26.34,256172938,85.09,7698517,52.18,10501417,87.4,4945949,71.16,9342734,27.95,43976934,36.48,40371722,334.95,5489502,104.53,7131214,34.39,58121196,89.89,22704044
18/12/2007,23.02,27737563,26.14,305650471,86.89,7266260,51.78,9968448,87.17,5731978,71.05,7376558,28.15,49894348,36.8,42218928,337.01,7166879,106.31,8042727,34.74,52791765,91.42,24583765
19/12/2007,23.31,26547229,26.16,206869488,89.38,7619746,51.91,7927712,86.62,8622820,70.84,4243929,28.19,33411645,36.57,40026924,339.02,4425125,107.14,7032962,34.79,58469007,91.43,19578271
20/12/2007,23.64,21039176,26.74,193513621,90.58,5881674,51.03,11066200,87.19,3333457,71.51,3286515,28.28,47305306,36.52,33662354,345.19,4422920,108.84,8031009,35.52,59348027,92.13,15109331
21/12/2007,24.01,24194742,27.7,248729138,91.26,6618947,51.95,11772041,89.07,7691208,72.73,7344256,28.6,69438001,37.14,76150411,348.69,5394027,111.05,13265799,36.06,83750566,93.43,34535534
24/12/2007,24.05,24861780,28.4,120066870,91.01,2017170,53.24,4108718,90.02,1946805,72.7,2176023,28.72,16474011,37.53,16966219,350.72,1628440,111.65,2342363,36.58,29622581,93.66,6336068
26/12/2007,23.96,9821600,28.42,175933023,92.85,5444957,52.9,5221440,90,2734366,73.69,3466428,28.38,35468143,37.55,21648986,355.78,2530377,111.56,3849396,36.61,30252673,94.81,15294419
27/12/2007,23.71,16041411,28.37,198881368,94.25,7115884,51.1,7887002,88.88,2891556,72.73,3338156,27.79,46568864,37.19,23373152,350.72,2943242,109.6,4514761,35.97,33318819,93.67,14367397
28/12/2007,23.45,13772823,28.55,174851775,94.45,7587601,50.84,6574494,88.25,2934782,73.16,3048262,27.56,46840230,37.34,22746947,351.62,2562699,110.09,5834434,36.12,33446889,95,17368193
31/12/2007,23.26,14782802,28.3,134770279,92.64,5756991,52.02,8381294,87.46,3184158,72.56,2639528,27.07,60737669,37.07,24132718,346.09,2376478,108.1,5732866,35.6,35232298,93.69,13991549
02/01/2008,23.72,25679638,27.83,269794140,96.25,13866390,51.04,8053636,86.62,4304034,70.63,6337713,26.54,64338845,36.76,38914602,342.94,4306848,104.69,9503410,35.22,63006176,93.51,23353795
03/01/2008,23.84,20180678,27.85,210516460,95.21,9122767,50.41,7753487,86.98,3428184,70.38,4386045,26.75,50363300,36.8,26977082,343.01,3252846,104.9,7529206,35.37,49601203,93.83,19167571
04/01/2008,23.16,20746520,25.72,363888854,88.79,10271464,49.14,8501487,85.82,5394090,68.53,7697145,26.12,56905692,36.04,40731426,328.83,5359834,101.13,11034849,34.38,72092421,92.08,24731211
07/01/2008,23.18,24776652,25.38,518047922,88.82,9982305,49.36,14031022,82.87,9969655,68.73,8790867,26.13,54437815,36.18,47510639,324.95,6404945,100.05,12650525,34.61,80173469,91.22,28939042
08/01/2008,22.61,22979375,24.46,380953888,87.88,12285605,47.95,11721738,79.91,9811821,67.15,7662764,25.43,61248721,35.4,45069959,316.16,5341949,97.59,9434330,33.45,79155610,90.05,21764426
09/01/2008,22.56,46671231,25.6,453884711,85.22,16411968,49.08,10971923,80.3,10309129,67.23,9845520,26.24,66481028,35.8,48705341,326.93,6744242,98.31,10922994,34.44,74317163,91.56,26204327
10/01/2008,24.09,52347817,25.43,370743450,84.26,11609869,48.92,18732265,82.36,9411846,67.41,6914570,26.24,55336637,35.92,45326550,323.69,6334653,99.92,10634722,34.33,72447521,91.66,27285911
11/01/2008,23.36,27300582,24.67,307982640,81.08,10624484,44,57228713,80.52,6556549,66.01,9247632,25.87,51459008,35.17,46022308,319.44,4977597,97.67,8959860,33.91,55193961,90.3,22727202
14/01/2008,23.7,18554527,25.54,275112418,82.87,9058248,44.5,18554976,81.67,7732556,67.27,8106700,26.29,53666498,35.46,34006918,327.24,4448369,102.93,18009609,34.39,52792430,90.83,20426131
15/01/2008,22.91,31922960,24.15,585814124,80.24,9662411,42.77,16956777,77.86,16468828,65.4,9354013,25.85,51645990,34.53,53920486,319.14,5584773,101.83,11636336,34,61637682,89.02,26487117
16/01/2008,21.95,38159071,22.81,554343923,80.35,12410132,44.24,17365210,79.87,13492573,64.27,13079524,25.15,90258497,34.56,61869565,308.28,10562595,101.63,13031715,33.23,120781832,86.53,36870838
17/01/2008,21.22,28819471,22.98,439973891,80.12,9903010,42.67,16980920,79.52,9303746,62.47,11011399,24.33,110050377,33.21,81500325,300.7,8216873,101.1,11649716,33.11,94253764,83.91,34097042
18/01/2008,20.78,41239551,23.05,430907932,79.76,13363032,43.61,18525384,78.4,7686788,62.81,9225399,24.3,93410940,34.31,92279188,300.43,8540347,103.4,23871652,33.01,115441004,85.08,43831139
22/01/2008,19.92,38151676,22.23,608744360,78.48,12837490,43.34,19895128,77.6,8503272,63.82,9870387,23.42,108833582,34.05,73592198,292.47,9501793,101.22,15133331,31.99,108866426,82.45,49616280
23/01/2008,20.01,42066717,19.87,843264044,73.97,20419339,46.21,19735615,76.57,13027509,65.08,10895935,24.03,114534136,34.59,79937938,274.58,16971752,106.1,19588039,31.93,137655888,83.45,47419383
24/01/2008,21.69,39823218,19.37,501466091,77.67,9889106,47.11,15543303,77.62,7449523,65.25,8162582,25.11,69193201,34.65,53582672,287.53,9409332,106.91,13026801,33.25,155640334,86,31185334
25/01/2008,21.94,28386702,18.57,388684198,77.6,10027557,45.44,12691370,77.03,7849409,65.93,9286603,24.2,79691941,34,52849125,283.48,6965930,104.52,10102004,32.94,196992268,83.94,28236041
28/01/2008,20.78,32473101,18.57,368710818,75.82,8505254,47.4,9410140,77.6,4864514,68.21,10984078,24.1,60516702,34.72,37850459,278.27,5816620,104.98,7858457,32.72,81018923,85.13,23688736
29/01/2008,20.81,79229992,18.79,274995602,73.95,9961975,47.8,12617272,80.96,9025746,68.99,8283619,24.06,72069094,34.76,35936422,275.54,6284567,106.1,6616236,32.6,68022981,85.08,22488931
30/01/2008,19.05,115993273,18.88,310762333,74.21,25298658,47.34,12646051,82.87,11334770,68.44,7904738,24.36,62098215,34.94,51442450,274.41,7947343,105.65,7432496,32.2,106432591,85.28,24135805
31/01/2008,19.18,41449771,19.34,336417991,77.7,42885840,49.13,16152085,83.18,7888626,70.99,8827515,24.5,76312395,35.36,55551161,282.43,14871222,107.11,9057402,32.6,103642129,86.4,32970789
01/02/2008,28.38,438231658,19.11,252653079,74.63,16361192,49.6,10495258,82.76,6686233,71.76,6526344,24.94,57668466,36.16,56243215,258.21,17601684,109.08,8047060,30.45,291134756,85.95,28442497
